fecha,CODRUTA,NCOORD,TAREA_CERRADA,HMIN,HMAX,OPCIONES,KM_REPARTO,TIME_REPARTO,KM_REGRESO,TIME_REGRESO
"2021-08-25 00:00:00",4206,479,0,"2021-08-25 04:14:00","2021-08-25 07:29:00",2,110.67,168,79.16,61
"2021-08-25 00:00:00",4302,803,0,"2021-08-25 03:53:00","2021-08-25 07:47:00",2,117.75,168,46.16,39
"2021-08-25 00:00:00",4303,409,0,"2021-08-25 03:42:00","2021-08-25 08:16:00",2,115.97,168,29,24
"2021-08-25 00:00:00",4401,362,0,"2021-08-25 03:56:00","2021-08-25 07:54:00",2,83,168,59.38,57
"2021-08-25 00:00:00",4501,399,0,"2021-08-25 04:02:00","2021-08-25 07:50:00",2,99.69,168,78.97,60
"2021-08-25 00:00:00",4504,259,0,"2021-08-25 04:19:00","2021-08-25 07:03:00",2,30.78,168,12.06,18
"2021-08-25 00:00:00",4505,517,0,"2021-08-25 04:02:00","2021-08-25 07:38:00",2,64.58,168,42.28,36
"2021-08-25 00:00:00",4511,347,0,"2021-08-25 05:40:00","2021-08-25 08:03:00",2,70.49,168,29.35,18
"2021-08-25 00:00:00",4514,550,0,"2021-08-25 04:59:00","2021-08-25 08:49:00",2,54.98,168,4.86,8
"2021-08-25 00:00:00",4516,180,0,"2021-08-25 04:07:00","2021-08-25 05:40:00",2,48.78,168,41.66,37
"2021-08-25 00:00:00",4517,644,0,"2021-08-25 04:32:00","2021-08-25 09:11:00",2,46.83,168,17.15,22
"2021-08-25 00:00:00",4603,747,0,"2021-08-25 04:32:00","2021-08-25 07:55:00",2,76.79,168,27.86,25
"2021-08-25 00:00:00",4715,302,0,"2021-08-25 04:14:00","2021-08-25 06:38:00",2,19.15,168,5.42,10
"2021-08-25 00:00:00",4716,363,0,"2021-08-25 04:00:00","2021-08-25 07:14:00",2,37.23,168,15.17,15
"2021-08-25 00:00:00",4717,596,0,"2021-08-25 04:00:00","2021-08-25 07:23:00",2,51.9,168,6.69,6
"2021-08-25 00:00:00",4718,470,0,"2021-08-25 04:09:00","2021-08-25 08:49:00",2,42.92,168,15.93,15
"2021-08-25 00:00:00",4802,390,0,"2021-08-25 04:02:00","2021-08-25 07:23:00",2,47.26,168,19.05,17
"2021-08-25 00:00:00",4816,638,0,"2021-08-25 04:13:00","2021-08-25 08:47:00",2,64.94,168,12.45,13
"2021-08-25 00:00:00",4817,458,0,"2021-08-25 04:07:00","2021-08-25 07:36:00",2,63.92,168,38.24,32
"2021-08-25 00:00:00",4818,613,0,"2021-08-25 03:46:00","2021-08-25 07:33:00",2,101.17,168,41.96,32
"2021-08-25 00:00:00",5001,321,0,"2021-08-25 04:08:00","2021-08-25 07:31:00",2,20.76,168,11,21
"2021-08-25 00:00:00",5111,631,0,"2021-08-25 05:02:00","2021-08-25 09:05:00",2,38.59,168,4.23,9
"2021-08-25 00:00:00",5112,550,0,"2021-08-25 04:12:00","2021-08-25 08:01:00",2,33.01,168,2.31,7
"2021-08-25 00:00:00",5201,977,0,"2021-08-25 04:00:00","2021-08-25 06:54:00",2,36.97,168,9.55,13
"2021-08-25 00:00:00",5301,548,0,"2021-08-25 03:45:00","2021-08-25 05:00:00",2,32.53,168,21.4,25
"2021-08-25 00:00:00",5401,624,0,"2021-08-25 03:36:00","2021-08-25 06:50:00",2,23.9,168,12.12,25
"2021-08-25 00:00:00",5502,297,0,"2021-08-25 03:56:00","2021-08-25 07:08:00",2,28.5,168,8.15,8
"2021-08-25 00:00:00",5503,303,0,"2021-08-25 03:41:00","2021-08-25 06:49:00",2,28.19,168,24.28,24
"2021-08-25 00:00:00",5602,635,0,"2021-08-25 03:40:00","2021-08-25 07:15:00",2,22.14,168,13.41,23
"2021-08-25 00:00:00",5801,423,0,"2021-08-25 04:22:00","2021-08-25 08:19:00",2,27.29,168,7.7,16
"2021-08-25 00:00:00",6202,497,0,"2021-08-25 04:39:00","2021-08-25 07:39:00",2,28.99,168,16.19,19
"2021-08-25 00:00:00",6305,617,0,"2021-08-25 03:52:00","2021-08-25 06:55:00",2,45.46,168,31.44,30
"2021-08-25 00:00:00",6507,263,0,"2021-08-25 04:05:00","2021-08-25 07:08:00",2,17.75,168,12.43,21
"2021-08-25 00:00:00",6707,34335,0,"2021-08-25 04:32:00","2021-08-25 08:20:00",2,26.04,168,10.81,21
"2021-08-25 00:00:00",6805,345,0,"2021-08-25 03:54:00","2021-08-25 07:19:00",2,23.2,168,10.42,21
"2021-08-25 00:00:00",7204,255,0,"2021-08-25 04:39:00","2021-08-25 06:20:00",2,22.58,168,9.11,14
"2021-08-25 00:00:00",7402,651,0,"2021-08-25 04:34:00","2021-08-25 07:28:00",2,29.04,168,14.89,19
"2021-08-25 00:00:00",7404,782,0,"2021-08-25 03:57:00","2021-08-25 05:58:00",2,27.28,168,13.32,30
"2021-08-25 00:00:00",7506,941,0,"2021-08-25 04:14:00","2021-08-25 06:10:00",2,71.87,168,11.02,16
"2021-08-26 00:00:00",1501,577,0,"2021-08-26 02:59:00","2021-08-26 07:50:00",2,17.04,168,13.73,23
"2021-08-26 00:00:00",2517,276,0,"2021-08-26 08:09:00","2021-08-26 10:01:00",2,67.15,168,56.2,52
"2021-08-26 00:00:00",3030,524,0,"2021-08-26 04:23:00","2021-08-26 08:08:00",2,95.34,168,27.54,22
"2021-08-26 00:00:00",3032,549,0,"2021-08-26 04:25:00","2021-08-26 08:41:00",2,59.16,168,27.31,28
"2021-08-26 00:00:00",3041,1068,0,"2021-08-26 04:13:00","2021-08-26 09:45:00",2,74.67,168,25.48,24
"2021-08-26 00:00:00",3042,455,0,"2021-08-26 04:21:00","2021-08-26 07:42:00",2,59.46,168,7.56,9
"2021-08-26 00:00:00",3043,606,0,"2021-08-26 04:14:00","2021-08-26 07:46:00",2,77.38,168,16,18
"2021-08-26 00:00:00",3061,320,0,"2021-08-26 05:42:00","2021-08-26 08:41:00",2,19.18,168,11.88,16
"2021-08-26 00:00:00",3063,361,0,"2021-08-26 05:20:00","2021-08-26 08:01:00",2,36.12,168,14.12,24
"2021-08-26 00:00:00",3064,476,0,"2021-08-26 05:14:00","2021-08-26 09:04:00",2,48.48,168,17.41,23
"2021-08-26 00:00:00",3065,300,0,"2021-08-26 05:09:00","2021-08-26 07:04:00",2,39.68,168,7.46,14
"2021-08-26 00:00:00",3066,461,0,"2021-08-26 04:59:00","2021-08-26 08:29:00",2,29.33,168,8.04,9
"2021-08-26 00:00:00",3091,589,0,"2021-08-26 04:36:00","2021-08-26 09:05:00",2,66.69,168,4.97,9
"2021-08-26 00:00:00",3092,397,0,"2021-08-26 05:15:00","2021-08-26 08:33:00",2,36.05,168,4.04,11
"2021-08-26 00:00:00",3093,699,0,"2021-08-26 06:38:00","2021-08-26 09:45:00",2,29.27,168,0.59,2
"2021-08-26 00:00:00",3095,462,0,"2021-08-26 06:03:00","2021-08-26 09:14:00",2,24.51,168,1.36,4
"2021-08-26 00:00:00",3097,283,0,"2021-08-26 05:57:00","2021-08-26 08:04:00",2,33.57,168,4.05,7
"2021-08-26 00:00:00",3601,274,0,"2021-08-26 03:37:00","2021-08-26 05:37:00",2,37.33,168,20.7,23
"2021-08-26 00:00:00",3602,145,0,"2021-08-26 03:43:00","2021-08-26 04:50:00",2,25.54,168,16.25,31
"2021-08-26 00:00:00",3603,446,0,"2021-08-26 03:30:00","2021-08-26 04:44:00",2,29.6,168,1.6,3
"2021-08-26 00:00:00",3604,188,0,"2021-08-26 03:36:00","2021-08-26 05:21:00",2,24.07,168,14.66,19
"2021-08-26 00:00:00",3605,152,0,"2021-08-26 03:38:00","2021-08-26 05:01:00",2,23.83,168,8.38,16
"2021-08-26 00:00:00",3608,241,0,"2021-08-26 03:26:00","2021-08-26 04:27:00",2,24.76,168,7.95,21
"2021-08-26 00:00:00",3609,177,0,"2021-08-26 03:30:00","2021-08-26 05:08:00",2,27.35,168,10.61,20
"2021-08-26 00:00:00",4001,620,0,"2021-08-26 03:42:00","2021-08-26 08:04:00",2,217.43,168,32.51,32
"2021-08-26 00:00:00",4002,616,0,"2021-08-26 03:42:00","2021-08-26 08:05:00",2,149.69,168,69.51,56
"2021-08-26 00:00:00",4101,440,0,"2021-08-26 03:56:00","2021-08-26 07:58:00",2,96.68,168,63.57,49
"2021-08-26 00:00:00",4105,683,0,"2021-08-26 04:00:00","2021-08-26 09:02:00",2,238.61,168,102.84,69
"2021-08-26 00:00:00",4106,666,0,"2021-08-26 03:57:00","2021-08-26 08:13:00",2,201.37,168,120.33,86
"2021-08-26 00:00:00",4107,839,0,"2021-08-26 03:57:00","2021-08-26 08:30:00",2,221.88,168,96.34,75
"2021-08-26 00:00:00",4201,664,0,"2021-08-26 04:08:00","2021-08-26 07:59:00",2,160.66,168,66.28,52
"2021-08-26 00:00:00",4204,298,0,"2021-08-26 04:28:00","2021-08-26 07:45:00",2,100.91,168,55.58,43
"2021-08-26 00:00:00",4205,1038,0,"2021-08-26 04:16:00","2021-08-26 13:21:00",2,291.09,168,59.26,44
"2021-08-26 00:00:00",4206,487,0,"2021-08-26 04:27:00","2021-08-26 07:41:00",2,110.63,168,78.91,60
"2021-08-26 00:00:00",4302,799,0,"2021-08-26 04:08:00","2021-08-26 07:34:00",2,103.26,168,34.64,25
"2021-08-26 00:00:00",4401,394,0,"2021-08-26 03:47:00","2021-08-26 08:03:00",2,84.3,168,59.39,57
"2021-08-26 00:00:00",4504,528,0,"2021-08-26 04:39:00","2021-08-26 07:55:00",2,35.16,168,12.06,18
"2021-08-26 00:00:00",4505,388,0,"2021-08-26 04:09:00","2021-08-26 07:25:00",2,65.09,168,41.65,35
"2021-08-26 00:00:00",4512,412,0,"2021-08-26 05:15:00","2021-08-26 09:14:00",2,56.22,168,31.8,24
"2021-08-26 00:00:00",4513,457,0,"2021-08-26 05:54:00","2021-08-26 10:05:00",2,57.3,168,8.45,16
"2021-08-26 00:00:00",4516,257,0,"2021-08-26 04:03:00","2021-08-26 05:35:00",2,46.6,168,36.04,33
"2021-08-26 00:00:00",4517,664,0,"2021-08-26 04:22:00","2021-08-26 08:56:00",2,44.27,168,13.68,20
"2021-08-26 00:00:00",4603,612,0,"2021-08-26 04:43:00","2021-08-26 07:48:00",2,77.69,168,27.89,25
"2021-08-26 00:00:00",4701,469,0,"2021-08-26 04:12:00","2021-08-26 06:53:00",2,66.34,168,4.49,10
"2021-08-26 00:00:00",4715,322,0,"2021-08-26 04:11:00","2021-08-26 06:34:00",2,19.88,168,4.94,8
"2021-08-26 00:00:00",4716,357,0,"2021-08-26 04:01:00","2021-08-26 07:05:00",2,37.67,168,15.53,16
"2021-08-26 00:00:00",4717,605,0,"2021-08-26 04:18:00","2021-08-26 07:25:00",2,51.52,168,7.87,7
"2021-08-26 00:00:00",4718,459,0,"2021-08-26 04:08:00","2021-08-26 08:38:00",2,42.5,168,13.59,15
"2021-08-26 00:00:00",4802,278,0,"2021-08-26 04:00:00","2021-08-26 06:35:00",2,41.43,168,14.51,11
"2021-08-26 00:00:00",4816,629,0,"2021-08-26 04:09:00","2021-08-26 08:43:00",2,72.94,168,15.01,14
"2021-08-26 00:00:00",4818,587,0,"2021-08-26 03:49:00","2021-08-26 07:37:00",2,104.75,168,41.6,32
"2021-08-26 00:00:00",5001,331,0,"2021-08-26 03:41:00","2021-08-26 07:04:00",2,21.68,168,11.13,21
"2021-08-26 00:00:00",5111,473,0,"2021-08-26 05:06:00","2021-08-26 09:05:00",2,39.05,168,4.73,11
"2021-08-26 00:00:00",5112,534,0,"2021-08-26 04:22:00","2021-08-26 08:08:00",2,31.99,168,1.28,5
"2021-08-26 00:00:00",5201,495,0,"2021-08-26 03:45:00","2021-08-26 06:49:00",2,38.5,168,8.78,11
"2021-08-26 00:00:00",5301,292,0,"2021-08-26 03:42:00","2021-08-26 05:03:00",2,33.05,168,21.61,26
"2021-08-26 00:00:00",5401,203,0,"2021-08-26 03:22:00","2021-08-26 06:38:00",2,20.65,168,0,168
"2021-08-26 00:00:00",5503,245,0,"2021-08-26 03:44:00","2021-08-26 05:27:00",2,29.07,168,20.92,22
"2021-08-26 00:00:00",5602,613,0,"2021-08-26 03:34:00","2021-08-26 07:10:00",2,21.26,168,13.22,23
"2021-08-26 00:00:00",5801,310,0,"2021-08-26 04:29:00","2021-08-26 07:41:00",2,21.86,168,10.02,18
"2021-08-26 00:00:00",6305,402,0,"2021-08-26 03:49:00","2021-08-26 06:36:00",2,44.87,168,31.46,30
"2021-08-26 00:00:00",7204,179,0,"2021-08-26 04:34:00","2021-08-26 05:56:00",2,21.19,168,5.7,13
"2021-08-26 00:00:00",7402,508,0,"2021-08-26 03:52:00","2021-08-26 07:02:00",2,29.16,168,14.83,19
"2021-08-26 00:00:00",7404,354,0,"2021-08-26 03:50:00","2021-08-26 05:18:00",2,24.63,168,14.87,29
"2021-08-26 00:00:00",7506,495,0,"2021-08-26 04:12:00","2021-08-26 06:09:00",2,71.03,168,10.99,15
"2021-08-27 00:00:00",3022,569,0,"2021-08-27 03:32:00","2021-08-27 07:13:00",2,107.6,168,62.4,45
"2021-08-27 00:00:00",3030,488,0,"2021-08-27 04:39:00","2021-08-27 08:00:00",2,74.08,168,43.86,36
"2021-08-27 00:00:00",3031,531,0,"2021-08-27 05:03:00","2021-08-27 08:50:00",2,91.36,168,29.76,27
"2021-08-27 00:00:00",3032,549,0,"2021-08-27 04:36:00","2021-08-27 08:58:00",2,59.85,168,24.3,24
"2021-08-27 00:00:00",3041,1034,0,"2021-08-27 04:25:00","2021-08-27 11:02:00",2,80.43,168,23.76,21
"2021-08-27 00:00:00",3042,413,0,"2021-08-27 04:25:00","2021-08-27 07:30:00",2,50.9,168,11.26,13
"2021-08-27 00:00:00",3043,628,0,"2021-08-27 04:37:00","2021-08-27 08:49:00",2,77.56,168,10.09,7
"2021-08-27 00:00:00",3063,346,0,"2021-08-27 05:29:00","2021-08-27 08:06:00",2,36.61,168,13.85,23
"2021-08-27 00:00:00",3064,485,0,"2021-08-27 05:39:00","2021-08-27 09:25:00",2,48.14,168,17.43,23
"2021-08-27 00:00:00",3065,297,0,"2021-08-27 05:08:00","2021-08-27 07:04:00",2,39.94,168,7.18,14
"2021-08-27 00:00:00",3066,533,0,"2021-08-27 04:18:00","2021-08-27 09:33:00",2,68,168,19.45,21
"2021-08-27 00:00:00",3068,444,0,"2021-08-27 04:32:00","2021-08-27 07:35:00",2,41.39,168,8.83,8
"2021-08-27 00:00:00",3091,509,0,"2021-08-27 04:42:00","2021-08-27 08:07:00",2,62.25,168,2.15,7
"2021-08-27 00:00:00",3092,458,0,"2021-08-27 05:28:00","2021-08-27 09:11:00",2,39.14,168,2.19,8
"2021-08-27 00:00:00",3093,674,0,"2021-08-27 06:29:00","2021-08-27 09:06:00",2,25.53,168,0.26,1
"2021-08-27 00:00:00",3094,327,0,"2021-08-27 06:07:00","2021-08-27 08:29:00",2,19.14,168,2.83,9
"2021-08-27 00:00:00",3096,331,0,"2021-08-27 06:19:00","2021-08-27 08:28:00",2,17.72,168,3.15,10
"2021-08-27 00:00:00",3097,274,0,"2021-08-27 05:34:00","2021-08-27 07:41:00",2,29.96,168,3.54,10
"2021-08-27 00:00:00",3601,288,0,"2021-08-27 03:42:00","2021-08-27 06:19:00",2,39.96,168,18.06,23
"2021-08-27 00:00:00",3603,431,0,"2021-08-27 03:39:00","2021-08-27 04:48:00",2,29.26,168,2.96,6
"2021-08-27 00:00:00",3604,274,0,"2021-08-27 03:43:00","2021-08-27 05:58:00",2,25.88,168,10.46,21
"2021-08-27 00:00:00",3605,128,0,"2021-08-27 03:49:00","2021-08-27 04:57:00",2,20.39,168,13.11,16
"2021-08-27 00:00:00",3606,187,0,"2021-08-27 03:47:00","2021-08-27 05:05:00",2,22.69,168,15.62,17
"2021-08-27 00:00:00",3608,244,0,"2021-08-27 03:39:00","2021-08-27 04:43:00",2,25.13,168,7.82,20
"2021-08-27 00:00:00",3609,166,0,"2021-08-27 03:42:00","2021-08-27 05:05:00",2,27.09,168,10.74,21
"2021-08-27 00:00:00",4000,459,0,"2021-08-27 02:55:00","2021-08-27 07:53:00",2,179.59,168,81.11,67
"2021-08-27 00:00:00",4002,599,0,"2021-08-27 03:43:00","2021-08-27 08:31:00",2,151.17,168,70.34,56
"2021-08-27 00:00:00",4105,727,0,"2021-08-27 04:08:00","2021-08-27 09:30:00",2,266.12,168,74.72,54
"2021-08-27 00:00:00",4106,703,0,"2021-08-27 04:09:00","2021-08-27 09:02:00",2,217.9,168,118.43,81
"2021-08-27 00:00:00",4107,786,0,"2021-08-27 06:34:00","2021-08-27 08:32:00",2,96.7,168,56.74,49
"2021-08-27 00:00:00",4201,652,0,"2021-08-27 04:01:00","2021-08-27 08:09:00",2,150.72,168,70.38,56
"2021-08-27 00:00:00",4204,359,0,"2021-08-27 04:20:00","2021-08-27 07:56:00",2,114.43,168,58.76,41
"2021-08-27 00:00:00",4205,418,0,"2021-08-27 04:05:00","2021-08-27 07:23:00",2,129.27,168,25.93,21
"2021-08-27 00:00:00",4206,481,0,"2021-08-27 04:23:00","2021-08-27 07:32:00",2,110.49,168,79.41,61
"2021-08-27 00:00:00",4302,719,0,"2021-08-27 05:02:00","2021-08-27 07:46:00",2,73.65,168,22.97,19
"2021-08-27 00:00:00",4303,468,0,"2021-08-27 04:09:00","2021-08-27 08:28:00",2,86.3,168,1.19,3
"2021-08-27 00:00:00",4501,554,0,"2021-08-27 04:01:00","2021-08-27 07:49:00",2,96.64,168,78.68,59
"2021-08-27 00:00:00",4504,462,0,"2021-08-27 04:44:00","2021-08-27 07:40:00",2,33.48,168,11.94,18
"2021-08-27 00:00:00",4505,545,0,"2021-08-27 04:21:00","2021-08-27 08:05:00",2,64.43,168,42.28,36
"2021-08-27 00:00:00",4512,451,0,"2021-08-27 05:26:00","2021-08-27 09:03:00",2,58.91,168,32.06,25
"2021-08-27 00:00:00",4514,576,0,"2021-08-27 05:18:00","2021-08-27 09:09:00",2,57.39,168,4.97,8
"2021-08-27 00:00:00",4516,219,0,"2021-08-27 04:12:00","2021-08-27 05:48:00",2,38.82,168,28.06,29
"2021-08-27 00:00:00",4517,630,0,"2021-08-27 04:31:00","2021-08-27 09:07:00",2,48.12,168,13.69,19
"2021-08-27 00:00:00",4603,817,0,"2021-08-27 04:55:00","2021-08-27 08:23:00",2,83.14,168,27.9,25
"2021-08-27 00:00:00",4701,665,0,"2021-08-27 04:20:00","2021-08-27 07:17:00",2,68.81,168,7.51,11
"2021-08-27 00:00:00",4715,282,0,"2021-08-27 04:15:00","2021-08-27 06:47:00",2,18.15,168,4.54,6
"2021-08-27 00:00:00",4716,340,0,"2021-08-27 04:05:00","2021-08-27 07:03:00",2,37.13,168,14.95,15
"2021-08-27 00:00:00",4717,563,0,"2021-08-27 03:53:00","2021-08-27 07:05:00",2,52.4,168,6.78,6
"2021-08-27 00:00:00",4718,419,0,"2021-08-27 04:17:00","2021-08-27 08:45:00",2,40.87,168,15.26,13
"2021-08-27 00:00:00",4817,662,0,"2021-08-27 04:16:00","2021-08-27 07:45:00",2,60.42,168,29.81,20
"2021-08-27 00:00:00",4818,575,0,"2021-08-27 03:55:00","2021-08-27 07:31:00",2,101.71,168,41.52,31
"2021-08-27 00:00:00",5001,766,0,"2021-08-27 04:09:00","2021-08-27 07:30:00",2,20.91,168,8.54,12
"2021-08-27 00:00:00",5111,465,0,"2021-08-27 05:17:00","2021-08-27 09:06:00",2,38.31,168,4.64,10
"2021-08-27 00:00:00",5112,521,0,"2021-08-27 04:29:00","2021-08-27 08:11:00",2,30.48,168,1.98,6
"2021-08-27 00:00:00",5201,633,0,"2021-08-27 03:59:00","2021-08-27 07:03:00",2,37.36,168,9.53,13
"2021-08-27 00:00:00",5301,548,0,"2021-08-27 03:55:00","2021-08-27 05:19:00",2,32.82,168,21.4,25
"2021-08-27 00:00:00",5503,470,0,"2021-08-27 03:41:00","2021-08-27 06:43:00",2,35.45,168,24.16,23
"2021-08-27 00:00:00",5602,769,0,"2021-08-27 03:38:00","2021-08-27 07:32:00",2,22.6,168,13.32,23
"2021-08-27 00:00:00",5801,617,0,"2021-08-27 04:22:00","2021-08-27 08:14:00",2,20.25,168,8.42,13
"2021-08-27 00:00:00",6202,537,0,"2021-08-27 04:45:00","2021-08-27 08:22:00",1,37.51,168,13.84,21
"2021-08-27 00:00:00",6305,588,0,"2021-08-27 03:55:00","2021-08-27 07:12:00",2,45.48,168,31.44,30
"2021-08-27 00:00:00",6707,23039,0,"2021-08-27 03:49:00","2021-08-27 07:18:00",2,55.17,168,7.27,10
"2021-08-27 00:00:00",6805,384,0,"2021-08-27 03:58:00","2021-08-27 07:20:00",2,24.1,168,10.42,21
"2021-08-27 00:00:00",7204,274,0,"2021-08-27 04:58:00","2021-08-27 06:36:00",2,17.38,168,5.27,7
"2021-08-27 00:00:00",7402,794,0,"2021-08-27 04:28:00","2021-08-27 07:59:00",2,33.4,168,13.74,17
"2021-08-27 00:00:00",7404,727,0,"2021-08-27 04:33:00","2021-08-27 08:08:00",2,38.2,168,17.21,21
"2021-08-27 00:00:00",7506,835,0,"2021-08-27 04:46:00","2021-08-27 07:16:00",2,26.01,168,11.02,16
"2021-08-28 00:00:00",1022,112,0,"2021-08-28 02:47:00","2021-08-28 03:28:00",2,18.34,168,14.01,14
"2021-08-28 00:00:00",1501,745,0,"2021-08-28 02:56:00","2021-08-28 09:06:00",2,70.48,168,10.06,15
"2021-08-28 00:00:00",2517,333,0,"2021-08-28 08:07:00","2021-08-28 10:01:00",2,66.93,168,56.2,52
"2021-08-28 00:00:00",3030,454,0,"2021-08-28 04:53:00","2021-08-28 08:46:00",2,81.14,168,40.68,31
"2021-08-28 00:00:00",3032,438,0,"2021-08-28 04:31:00","2021-08-28 08:43:00",2,60.35,168,25.56,25
"2021-08-28 00:00:00",3041,1051,0,"2021-08-28 04:40:00","2021-08-28 10:24:00",2,77.08,168,23.8,22
"2021-08-28 00:00:00",3042,606,0,"2021-08-28 04:40:00","2021-08-28 07:09:00",2,42.18,168,10.88,13
"2021-08-28 00:00:00",3043,494,0,"2021-08-28 04:34:00","2021-08-28 09:09:00",2,54.61,168,18.3,18
"2021-08-28 00:00:00",3062,421,0,"2021-08-28 05:48:00","2021-08-28 09:16:00",2,21.31,168,1.98,7
"2021-08-28 00:00:00",3063,288,0,"2021-08-28 05:37:00","2021-08-28 08:42:00",2,32.18,168,13.03,20
"2021-08-28 00:00:00",3065,311,0,"2021-08-28 05:59:00","2021-08-28 08:05:00",2,37.7,168,7.18,14
"2021-08-28 00:00:00",3068,420,0,"2021-08-28 04:55:00","2021-08-28 07:32:00",2,49.41,168,10.88,13
"2021-08-28 00:00:00",3091,537,0,"2021-08-28 04:52:00","2021-08-28 09:18:00",2,56.85,168,2.36,8
"2021-08-28 00:00:00",3092,529,0,"2021-08-28 05:39:00","2021-08-28 09:26:00",2,35.11,168,1.58,5
"2021-08-28 00:00:00",3093,759,0,"2021-08-28 06:33:00","2021-08-28 09:57:00",2,31.11,168,1.13,4
"2021-08-28 00:00:00",3095,391,0,"2021-08-28 06:45:00","2021-08-28 08:58:00",2,17.94,168,2.21,6
"2021-08-28 00:00:00",3097,356,0,"2021-08-28 06:00:00","2021-08-28 08:11:00",2,74.53,168,24.85,21
"2021-08-28 00:00:00",3601,292,0,"2021-08-28 04:19:00","2021-08-28 06:10:00",2,39.01,168,18.05,23
"2021-08-28 00:00:00",3602,196,0,"2021-08-28 04:21:00","2021-08-28 06:40:00",2,30.69,168,18.25,24
"2021-08-28 00:00:00",3603,408,0,"2021-08-28 04:19:00","2021-08-28 05:38:00",2,31.81,168,1.58,3
"2021-08-28 00:00:00",3605,171,0,"2021-08-28 04:25:00","2021-08-28 05:50:00",2,25.33,168,10.07,18
"2021-08-28 00:00:00",3608,267,0,"2021-08-28 04:21:00","2021-08-28 05:50:00",2,22.51,168,11.61,23
"2021-08-28 00:00:00",4001,599,0,"2021-08-28 04:02:00","2021-08-28 08:14:00",2,181.92,168,89.65,68
"2021-08-28 00:00:00",4002,555,0,"2021-08-28 04:02:00","2021-08-28 08:07:00",2,143.13,168,75.4,63
"2021-08-28 00:00:00",4106,577,0,"2021-08-28 04:28:00","2021-08-28 08:47:00",2,194.84,168,120.57,86
"2021-08-28 00:00:00",4107,809,0,"2021-08-28 08:18:00","2021-08-28 08:56:00",2,26.99,168,28.59,33
"2021-08-28 00:00:00",4201,719,0,"2021-08-28 04:12:00","2021-08-28 08:13:00",2,150.45,168,84.69,70
"2021-08-28 00:00:00",4204,323,0,"2021-08-28 04:51:00","2021-08-28 08:00:00",2,83.37,168,70.78,66
"2021-08-28 00:00:00",4205,531,0,"2021-08-28 04:17:00","2021-08-28 07:40:00",2,130.13,168,21.42,18
"2021-08-28 00:00:00",4206,500,0,"2021-08-28 04:44:00","2021-08-28 08:13:00",2,97.35,168,66.91,50
"2021-08-28 00:00:00",4302,696,0,"2021-08-28 04:27:00","2021-08-28 08:30:00",2,117.79,168,69.03,60
"2021-08-28 00:00:00",4303,347,0,"2021-08-28 04:29:00","2021-08-28 07:28:00",2,111.92,168,18.66,14
"2021-08-28 00:00:00",4401,363,0,"2021-08-28 04:29:00","2021-08-28 07:56:00",2,81.88,168,59.39,57
"2021-08-28 00:00:00",4501,449,0,"2021-08-28 04:36:00","2021-08-28 08:26:00",2,99.76,168,78.65,59
"2021-08-28 00:00:00",4505,390,0,"2021-08-28 04:37:00","2021-08-28 08:03:00",2,64.31,168,42.52,40
"2021-08-28 00:00:00",4511,378,0,"2021-08-28 06:06:00","2021-08-28 09:26:00",2,110.51,168,0.41,1
"2021-08-28 00:00:00",4512,508,0,"2021-08-28 05:50:00","2021-08-28 10:05:00",2,64.24,168,32.05,25
"2021-08-28 00:00:00",4513,421,0,"2021-08-28 05:35:00","2021-08-28 10:01:00",2,54.2,168,9.34,17
"2021-08-28 00:00:00",4514,576,0,"2021-08-28 05:51:00","2021-08-28 09:49:00",2,56.9,168,4.85,8
"2021-08-28 00:00:00",4517,607,0,"2021-08-28 05:21:00","2021-08-28 10:26:00",2,55.51,168,13.86,20
"2021-08-28 00:00:00",4605,448,0,"2021-08-28 04:59:00","2021-08-28 07:43:00",2,57.69,168,28.42,25
"2021-08-28 00:00:00",4717,423,0,"2021-08-28 04:08:00","2021-08-28 07:17:00",2,61.86,168,5.46,8
"2021-08-28 00:00:00",4718,511,0,"2021-08-28 04:22:00","2021-08-28 09:19:00",2,61.56,168,15.74,15
"2021-08-28 00:00:00",4817,522,0,"2021-08-28 04:32:00","2021-08-28 08:51:00",2,76.02,168,35.01,26
"2021-08-28 00:00:00",4818,569,0,"2021-08-28 04:15:00","2021-08-28 08:20:00",2,61.93,168,31.83,26
"2021-08-28 00:00:00",4903,398,0,"2021-08-28 05:05:00","2021-08-28 09:15:00",2,72.76,168,55.99,61
"2021-08-28 00:00:00",5111,596,0,"2021-08-28 05:38:00","2021-08-28 09:41:00",2,37.78,168,4.55,10
"2021-08-28 00:00:00",5112,504,0,"2021-08-28 05:23:00","2021-08-28 09:04:00",2,29.6,168,1.27,4
"2021-08-28 00:00:00",5113,536,0,"2021-08-28 04:41:00","2021-08-28 08:15:00",2,25.94,168,1.83,7
"2021-08-28 00:00:00",5114,459,0,"2021-08-28 05:38:00","2021-08-28 09:42:00",2,51.27,168,4.45,13
"2021-08-28 00:00:00",5201,514,0,"2021-08-28 03:53:00","2021-08-28 07:08:00",2,54.96,168,12.07,16
"2021-08-28 00:00:00",5301,257,0,"2021-08-28 03:57:00","2021-08-28 05:02:00",2,31.49,168,21.39,25
"2021-08-28 00:00:00",5401,872,0,"2021-08-28 04:00:00","2021-08-28 06:57:00",2,24.15,168,12.22,14
